,make,model,year,fuel,hp,cylinders,trans,drive,doors,vsize,body,hwy_mpg,city_mpg,popularity,price,comb_mpg,log_hp,log_hwy_mpg,log_city_mpg,log_comb_mpg,log_popularity,log_price,ppp,mpg_ratio,mpg_per_hp
2720,Mercedes-Benz,CLK-Class,2009,premium unleaded ,382,8,automatic,rear wheel drive,2,Midsize,Coupe,22,15,617,56800,18.5,2.582063362911709,1.3424226808222062,1.1760912590556813,1.2671717284030137,2.7902851640332416,4.754348335711019,148.6910994764398,1.4666666666666666,0.04842931937172775
2721,Mercedes-Benz,CLK-Class,2009,premium unleaded ,268,6,automatic,rear wheel drive,2,Midsize,Coupe,25,17,617,48100,21.0,2.428134794028789,1.3979400086720377,1.2304489213782739,1.3222192947339193,2.7902851640332416,4.682145076373832,179.47761194029852,1.4705882352941178,0.07835820895522388
2722,Mercedes-Benz,CLS-Class,2015,premium unleaded ,402,8,automatic,rear wheel drive,4,Midsize,Sedan,26,17,617,73200,21.5,2.60422605308447,1.414973347970818,1.2304489213782739,1.3324384599156054,2.7902851640332416,4.864511081058392,182.08955223880596,1.5294117647058822,0.053482587064676616
2724,Mercedes-Benz,CLS-Class,2015,premium unleaded ,329,6,automatic,rear wheel drive,4,Midsize,Sedan,30,20,617,65990,25.0,2.5171958979499744,1.4771212547196624,1.3010299956639813,1.3979400086720377,2.7902851640332416,4.819478128362123,200.5775075987842,1.5,0.07598784194528875
2725,Mercedes-Benz,CLS-Class,2015,premium unleaded ,329,6,automatic,all wheel drive,4,Midsize,Sedan,28,20,617,68490,24.0,2.5171958979499744,1.4471580313422192,1.3010299956639813,1.380211241711606,2.7902851640332416,4.835627166209898,208.17629179331308,1.4,0.0729483282674772
2727,Mercedes-Benz,CLS-Class,2016,premium unleaded ,329,6,automatic,rear wheel drive,4,Midsize,Sedan,30,20,617,66900,25.0,2.5171958979499744,1.4771212547196624,1.3010299956639813,1.3979400086720377,2.7902851640332416,4.825426117767823,203.3434650455927,1.5,0.07598784194528875
2728,Mercedes-Benz,CLS-Class,2016,premium unleaded ,329,6,automatic,all wheel drive,4,Midsize,Sedan,26,19,617,69400,22.5,2.5171958979499744,1.414973347970818,1.2787536009528289,1.3521825181113625,2.7902851640332416,4.841359470454855,210.94224924012158,1.368421052631579,0.06838905775075987
2731,Mercedes-Benz,CLS-Class,2016,premium unleaded ,402,8,automatic,rear wheel drive,4,Midsize,Sedan,26,17,617,74100,21.5,2.60422605308447,1.414973347970818,1.2304489213782739,1.3324384599156054,2.7902851640332416,4.869818207979328,184.32835820895522,1.5294117647058822,0.053482587064676616
2732,Mercedes-Benz,CLS-Class,2017,premium unleaded ,402,8,automatic,rear wheel drive,4,Midsize,Sedan,26,18,617,74850,22.0,2.60422605308447,1.414973347970818,1.255272505103306,1.3424226808222062,2.7902851640332416,4.8741918046790715,186.19402985074626,1.4444444444444444,0.05472636815920398
2735,Chevrolet,Cobalt,2008,regular unleaded,148,4,manual,front wheel drive,2,Compact,Coupe,33,24,1385,14410,28.5,2.1702617153949575,1.5185139398778875,1.380211241711606,1.4548448600085102,3.1414497734004674,4.158663980813989,97.36486486486487,1.375,0.19256756756756757
2736,Chevrolet,Cobalt,2008,regular unleaded,148,4,manual,front wheel drive,4,Compact,Sedan,33,24,1385,15120,28.5,2.1702617153949575,1.5185139398778875,1.380211241711606,1.4548448600085102,3.1414497734004674,4.179551791165188,102.16216216216216,1.375,0.19256756756756757
2737,Chevrolet,Cobalt,2008,premium unleaded ,260,4,manual,front wheel drive,2,Compact,Coupe,30,22,1385,22335,26.0,2.4149733479708178,1.4771212547196624,1.3424226808222062,1.414973347970818,3.1414497734004674,4.348985956807858,85.90384615384616,1.3636363636363635,0.1
2738,Chevrolet,Cobalt,2008,regular unleaded,148,4,manual,front wheel drive,4,Compact,Sedan,33,24,1385,14410,28.5,2.1702617153949575,1.5185139398778875,1.380211241711606,1.4548448600085102,3.1414497734004674,4.158663980813989,97.36486486486487,1.375,0.19256756756756757
2739,Chevrolet,Cobalt,2008,regular unleaded,173,4,manual,front wheel drive,4,Compact,Sedan,32,22,1385,19695,27.0,2.2380461031287955,1.505149978319906,1.3424226808222062,1.4313637641589874,3.1414497734004674,4.2943559851451605,113.84393063583815,1.4545454545454546,0.15606936416184972
2740,Chevrolet,Cobalt,2008,regular unleaded,148,4,manual,front wheel drive,2,Compact,Coupe,33,24,1385,15120,28.5,2.1702617153949575,1.5185139398778875,1.380211241711606,1.4548448600085102,3.1414497734004674,4.179551791165188,102.16216216216216,1.375,0.19256756756756757
2741,Chevrolet,Cobalt,2008,regular unleaded,173,4,manual,front wheel drive,2,Compact,Coupe,32,22,1385,19695,27.0,2.2380461031287955,1.505149978319906,1.3424226808222062,1.4313637641589874,3.1414497734004674,4.2943559851451605,113.84393063583815,1.4545454545454546,0.15606936416184972
2742,Chevrolet,Cobalt,2009,regular unleaded,155,4,manual,front wheel drive,2,Compact,Coupe,35,25,1385,16460,30.0,2.1903316981702914,1.5440680443502757,1.3979400086720377,1.4771212547196624,3.1414497734004674,4.216429830876251,106.19354838709677,1.4,0.1935483870967742
2743,Chevrolet,Cobalt,2009,regular unleaded,155,4,manual,front wheel drive,4,Compact,Sedan,35,25,1385,15660,30.0,2.1903316981702914,1.5440680443502757,1.3979400086720377,1.4771212547196624,3.1414497734004674,4.194791757721925,101.03225806451613,1.4,0.1935483870967742
2744,Chevrolet,Cobalt,2009,premium unleaded ,260,4,manual,front wheel drive,2,Compact,Coupe,30,22,1385,23425,26.0,2.4149733479708178,1.4771212547196624,1.3424226808222062,1.414973347970818,3.1414497734004674,4.369679599559816,90.09615384615384,1.3636363636363635,0.1
2745,Chevrolet,Cobalt,2009,regular unleaded,155,4,manual,front wheel drive,2,Compact,Coupe,35,25,1385,15660,30.0,2.1903316981702914,1.5440680443502757,1.3979400086720377,1.4771212547196624,3.1414497734004674,4.194791757721925,101.03225806451613,1.4,0.1935483870967742
2746,Chevrolet,Cobalt,2009,premium unleaded ,260,4,manual,front wheel drive,4,Compact,Sedan,30,22,1385,23425,26.0,2.4149733479708178,1.4771212547196624,1.3424226808222062,1.414973347970818,3.1414497734004674,4.369679599559816,90.09615384615384,1.3636363636363635,0.1
2747,Chevrolet,Cobalt,2009,regular unleaded,155,4,manual,front wheel drive,4,Compact,Sedan,37,25,1385,14990,31.0,2.1903316981702914,1.568201724066995,1.3979400086720377,1.4913616938342726,3.1414497734004674,4.175801632848279,96.70967741935483,1.48,0.2
2748,Chevrolet,Cobalt,2009,regular unleaded,155,4,manual,front wheel drive,2,Compact,Coupe,37,25,1385,14990,31.0,2.1903316981702914,1.568201724066995,1.3979400086720377,1.4913616938342726,3.1414497734004674,4.175801632848279,96.70967741935483,1.48,0.2
2749,Chevrolet,Cobalt,2009,regular unleaded,155,4,manual,front wheel drive,4,Compact,Sedan,35,25,1385,16460,30.0,2.1903316981702914,1.5440680443502757,1.3979400086720377,1.4771212547196624,3.1414497734004674,4.216429830876251,106.19354838709677,1.4,0.1935483870967742
2750,Chevrolet,Cobalt,2010,regular unleaded,155,4,manual,front wheel drive,4,Compact,Sedan,37,25,1385,15670,31.0,2.1903316981702914,1.568201724066995,1.3979400086720377,1.4913616938342726,3.1414497734004674,4.19506899646859,101.09677419354838,1.48,0.2
2751,Chevrolet,Cobalt,2010,premium unleaded ,260,4,manual,front wheel drive,2,Compact,Coupe,30,22,1385,24535,26.0,2.4149733479708178,1.4771212547196624,1.3424226808222062,1.414973347970818,3.1414497734004674,4.389786062316935,94.36538461538461,1.3636363636363635,0.1
2752,Chevrolet,Cobalt,2010,regular unleaded,155,4,manual,front wheel drive,2,Compact,Coupe,37,25,1385,14990,31.0,2.1903316981702914,1.568201724066995,1.3979400086720377,1.4913616938342726,3.1414497734004674,4.175801632848279,96.70967741935483,1.48,0.2
2753,Chevrolet,Cobalt,2010,regular unleaded,155,4,manual,front wheel drive,4,Compact,Sedan,37,25,1385,16470,31.0,2.1903316981702914,1.568201724066995,1.3979400086720377,1.4913616938342726,3.1414497734004674,4.216693599169754,106.25806451612904,1.48,0.2
2754,Chevrolet,Cobalt,2010,regular unleaded,155,4,manual,front wheel drive,4,Compact,Sedan,37,25,1385,14990,31.0,2.1903316981702914,1.568201724066995,1.3979400086720377,1.4913616938342726,3.1414497734004674,4.175801632848279,96.70967741935483,1.48,0.2
2755,Chevrolet,Cobalt,2010,regular unleaded,155,4,manual,front wheel drive,2,Compact,Coupe,37,25,1385,16470,31.0,2.1903316981702914,1.568201724066995,1.3979400086720377,1.4913616938342726,3.1414497734004674,4.216693599169754,106.25806451612904,1.48,0.2
2756,Chevrolet,Cobalt,2010,regular unleaded,155,4,manual,front wheel drive,2,Compact,Coupe,37,25,1385,15670,31.0,2.1903316981702914,1.568201724066995,1.3979400086720377,1.4913616938342726,3.1414497734004674,4.19506899646859,101.09677419354838,1.48,0.2
2757,Chevrolet,Colorado,2012,regular unleaded,300,8,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,20,14,1385,28340,17.0,2.4771212547196626,1.3010299956639813,1.146128035678238,1.2304489213782739,3.1414497734004674,4.452399845911442,94.46666666666667,1.4285714285714286,0.056666666666666664
2758,Chevrolet,Colorado,2012,regular unleaded,242,5,automatic,four wheel drive,4,Compact,Extended Cab Pickup,23,17,1385,29480,20.0,2.383815365980431,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.1414497734004674,4.469527479187014,121.81818181818181,1.3529411764705883,0.08264462809917356
2759,Chevrolet,Colorado,2012,regular unleaded,185,4,manual,four wheel drive,4,Compact,Extended Cab Pickup,24,18,1385,23030,21.0,2.2671717284030137,1.380211241711606,1.255272505103306,1.3222192947339193,3.1414497734004674,4.362293937964231,124.48648648648648,1.3333333333333333,0.11351351351351352
2760,Chevrolet,Colorado,2012,regular unleaded,185,4,manual,four wheel drive,2,Compact,Regular Cab Pickup,24,18,1385,20980,21.0,2.2671717284030137,1.380211241711606,1.255272505103306,1.3222192947339193,3.1414497734004674,4.321805483857539,113.4054054054054,1.3333333333333333,0.11351351351351352
2761,Chevrolet,Colorado,2012,regular unleaded,242,5,automatic,four wheel drive,4,Compact,Crew Cab Pickup,21,16,1385,30320,18.5,2.383815365980431,1.3222192947339193,1.2041199826559248,1.2671717284030137,3.1414497734004674,4.481729196960016,125.2892561983471,1.3125,0.07644628099173553
2762,Chevrolet,Colorado,2012,regular unleaded,242,5,automatic,rear wheel drive,4,Compact,Extended Cab Pickup,23,17,1385,26160,20.0,2.383815365980431,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.1414497734004674,4.417637739652229,108.09917355371901,1.3529411764705883,0.08264462809917356
2763,Chevrolet,Colorado,2012,regular unleaded,242,5,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,23,17,1385,27490,20.0,2.383815365980431,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.1414497734004674,4.439174739843469,113.59504132231405,1.3529411764705883,0.08264462809917356
2764,Chevrolet,Colorado,2012,regular unleaded,185,4,automatic,rear wheel drive,4,Compact,Extended Cab Pickup,25,18,1385,22955,21.5,2.2671717284030137,1.3979400086720377,1.255272505103306,1.3324384599156054,3.1414497734004674,4.360877297102039,124.08108108108108,1.3888888888888888,0.11621621621621622
2765,Chevrolet,Colorado,2012,regular unleaded,185,4,manual,rear wheel drive,4,Compact,Extended Cab Pickup,25,18,1385,19730,21.5,2.2671717284030137,1.3979400086720377,1.255272505103306,1.3324384599156054,3.1414497734004674,4.295127085252191,106.64864864864865,1.3888888888888888,0.11621621621621622
2766,Chevrolet,Colorado,2012,regular unleaded,185,4,automatic,four wheel drive,2,Compact,Regular Cab Pickup,23,17,1385,24440,20.0,2.2671717284030137,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.1414497734004674,4.3881012015705165,132.1081081081081,1.3529411764705883,0.10810810810810811
2767,Chevrolet,Colorado,2012,regular unleaded,185,4,manual,rear wheel drive,2,Compact,Regular Cab Pickup,25,18,1385,17475,21.5,2.2671717284030137,1.3979400086720377,1.255272505103306,1.3324384599156054,3.1414497734004674,4.242417184417719,94.45945945945945,1.3888888888888888,0.11621621621621622
2768,Chevrolet,Colorado,2012,regular unleaded,185,4,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,25,18,1385,24285,21.5,2.2671717284030137,1.3979400086720377,1.255272505103306,1.3324384599156054,3.1414497734004674,4.385338107809055,131.27027027027026,1.3888888888888888,0.11621621621621622
2769,Chevrolet,Colorado,2012,regular unleaded,185,4,automatic,four wheel drive,4,Compact,Extended Cab Pickup,23,17,1385,26620,20.0,2.2671717284030137,1.3617278360175928,1.2304489213782739,1.3010299956639813,3.1414497734004674,4.4252080511386565,143.8918918918919,1.3529411764705883,0.10810810810810811
2770,Chevrolet,Colorado,2012,regular unleaded,185,4,automatic,rear wheel drive,2,Compact,Regular Cab Pickup,25,18,1385,20370,21.5,2.2671717284030137,1.3979400086720377,1.255272505103306,1.3324384599156054,3.1414497734004674,4.308991029000164,110.10810810810811,1.3888888888888888,0.11621621621621622
2771,Chevrolet,Colorado,2012,regular unleaded,300,8,automatic,rear wheel drive,4,Compact,Extended Cab Pickup,20,14,1385,27010,17.0,2.4771212547196626,1.3010299956639813,1.146128035678238,1.2304489213782739,3.1414497734004674,4.431524584187451,90.03333333333333,1.4285714285714286,0.056666666666666664
2772,Chevrolet,Colorado,2012,regular unleaded,242,5,automatic,four wheel drive,4,Compact,Crew Cab Pickup,21,16,1385,28460,18.5,2.383815365980431,1.3222192947339193,1.2041199826559248,1.2671717284030137,3.1414497734004674,4.454234895748265,117.60330578512396,1.3125,0.07644628099173553
2773,Chevrolet,Colorado,2015,regular unleaded,200,4,automatic,four wheel drive,4,Compact,Extended Cab Pickup,25,19,1385,29220,22.0,2.3010299956639813,1.3979400086720377,1.2787536009528289,1.3424226808222062,3.1414497734004674,4.465680211598278,146.1,1.3157894736842106,0.11
2774,Chevrolet,Colorado,2015,regular unleaded,200,4,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,27,20,1385,29550,23.5,2.3010299956639813,1.4313637641589874,1.3010299956639813,1.3710678622717363,3.1414497734004674,4.470557485217274,147.75,1.35,0.1175
2775,Chevrolet,Colorado,2015,regular unleaded,305,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,26,18,1385,25850,22.0,2.484299839346786,1.414973347970818,1.255272505103306,1.3424226808222062,3.1414497734004674,4.412460547429961,84.75409836065573,1.4444444444444444,0.07213114754098361
2776,Chevrolet,Colorado,2015,regular unleaded,305,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,26,18,1385,28630,22.0,2.484299839346786,1.414973347970818,1.255272505103306,1.3424226808222062,3.1414497734004674,4.456821348021599,93.8688524590164,1.4444444444444444,0.07213114754098361
2777,Chevrolet,Colorado,2015,regular unleaded,200,4,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,27,20,1385,27110,23.5,2.3010299956639813,1.4313637641589874,1.3010299956639813,1.3710678622717363,3.1414497734004674,4.433129517580485,135.55,1.35,0.1175
2778,Chevrolet,Colorado,2015,regular unleaded,200,4,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,27,20,1385,24330,23.5,2.3010299956639813,1.4313637641589874,1.3010299956639813,1.3710678622717363,3.1414497734004674,4.386142108930819,121.65,1.35,0.1175
2779,Chevrolet,Colorado,2015,regular unleaded,200,4,automatic,four wheel drive,4,Compact,Extended Cab Pickup,25,19,1385,26885,22.0,2.3010299956639813,1.3979400086720377,1.2787536009528289,1.3424226808222062,3.1414497734004674,4.429510040813138,134.425,1.3157894736842106,0.11
2780,Chevrolet,Colorado,2015,regular unleaded,305,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,24,17,1385,30005,20.5,2.484299839346786,1.380211241711606,1.2304489213782739,1.3117538610557542,3.1414497734004674,4.477193631102115,98.37704918032787,1.411764705882353,0.06721311475409836
2781,Chevrolet,Colorado,2015,regular unleaded,305,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,24,17,1385,34415,20.5,2.484299839346786,1.380211241711606,1.2304489213782739,1.3117538610557542,3.1414497734004674,4.536747773889752,112.8360655737705,1.411764705882353,0.06721311475409836
2782,Chevrolet,Colorado,2015,regular unleaded,200,4,manual,rear wheel drive,4,Compact,Extended Cab Pickup,26,19,1385,21775,22.5,2.3010299956639813,1.414973347970818,1.2787536009528289,1.3521825181113625,3.1414497734004674,4.3379581636797,108.875,1.368421052631579,0.1125
2783,Chevrolet,Colorado,2015,regular unleaded,305,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,24,17,1385,32085,20.5,2.484299839346786,1.380211241711606,1.2304489213782739,1.3117538610557542,3.1414497734004674,4.506302043627209,105.19672131147541,1.411764705882353,0.06721311475409836
2784,Chevrolet,Colorado,2015,regular unleaded,305,6,automatic,rear wheel drive,4,Compact,Crew Cab Pickup,26,18,1385,30785,22.0,2.484299839346786,1.414973347970818,1.255272505103306,1.3424226808222062,3.1414497734004674,4.4883391579275,100.93442622950819,1.4444444444444444,0.07213114754098361
2785,Chevrolet,Colorado,2015,regular unleaded,305,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,24,17,1385,32385,20.5,2.484299839346786,1.380211241711606,1.2304489213782739,1.3117538610557542,3.1414497734004674,4.510343901389912,106.18032786885246,1.411764705882353,0.06721311475409836
2786,Chevrolet,Colorado,2015,regular unleaded,305,6,automatic,four wheel drive,4,Compact,Crew Cab Pickup,24,17,1385,34115,20.5,2.484299839346786,1.380211241711606,1.2304489213782739,1.3117538610557542,3.1414497734004674,4.532945375615925,111.85245901639344,1.411764705882353,0.06721311475409836
2787,Chevrolet,Colorado,2015,regular unleaded,200,4,automatic,rear wheel drive,4,Compact,Extended Cab Pickup,27,20,1385,25170,23.5,2.3010299956639813,1.4313637641589874,1.3010299956639813,1.3710678622717363,3.1414497734004674,4.400883215548363,125.85,1.35,0.1175
